Date,Close,high price to date,is new high y/n,price 1 yr later,1 yr avg performance,price 3 yr later,,,,,,,,,
3/3/1999,123.46875,,,,,,,,,,,,,,
3/4/1999,125.03125,,,,,,,,,,,,,,
3/5/1999,127.546875,,,,,,,,,,,,,,
3/8/1999,128.375,,,,,,,,,,,,,,
3/9/1999,128.0625,,,,,,,,,,,,,,
3/10/1999,129.1875,,,,,,,,,,,,,,
3/11/1999,130.625,,,,,,,,,,,,,,
3/12/1999,129.375,,,,,,,,,,,,,,
3/15/1999,131.21875,,,,,,,,,,,,,,
3/16/1999,130.71875,,,,,,,,,,,,,,
3/17/1999,130.15625,,,,,,,,,,,,,,
3/18/1999,132.25,,,,,,,,,,,,,,
3/19/1999,129.6875,,,,,,,,,,,,,,
3/22/1999,129.9375,,,,,,,,,,,,,,
3/23/1999,126.1875,,,,,,,,,,,,,,
3/24/1999,126.90625,,,,,,,,,,,,,,
3/25/1999,129.5,,,,,,,,,,,,,,
3/26/1999,128.5625,,,,,,,,,,,,,,
3/29/1999,131.15625,,,,,,,,,,,,,,
3/30/1999,130.46875,,,,,,,,,,,,,,
3/31/1999,128.375,,,,,,,,,,,,,,
4/1/1999,129.34375,,,,,,,,,,,,,,
4/5/1999,132.40625,,,,,,,,,,,,,,
4/6/1999,132.09375,,,,,,,,,,,,,,
4/7/1999,133.15625,,,,,,,,,,,,,,
4/8/1999,134.84375,,,,,,,,,,,,,,
4/9/1999,134.875,,,,,,,,,,,,,,
4/12/1999,136.3125,,,,,,,,,,,,,,
4/13/1999,135.4375,,,,,,,,,,,,,,
4/14/1999,133.15625,,,,,,,,,,,,,,
4/15/1999,132.65625,,,,,,,,,,,,,,
4/16/1999,131.53125,,,,,,,,,,,,,,
4/19/1999,129.5,,,,,,,,,,,,,,
4/20/1999,131.125,,,,,,,,,,,,,,
4/21/1999,134.875,,,,,,,,,,,,,,
4/22/1999,136.15625,,,,,,,,,,,,,,
4/23/1999,135.8125,,,,,,,,,,,,,,
4/26/1999,136.59375,,,,,,,,,,,,,,
4/27/1999,137.25,,,,,,,,,,,,,,
4/28/1999,135.375,,,,,,,,,,,,,,
4/29/1999,134.34375,,,,,,,,,,,,,,
4/30/1999,133.25,,,,,,,,,,,,,,
5/3/1999,135.6875,,,,,,,,,,,,,,
5/4/1999,133.75,,,,,,,,,,,,,,
5/5/1999,134.8125,,,,,,,,,,,,,,
5/6/1999,133.984375,,,,,,,,,,,,,,
5/7/1999,135,,,,,,,,,,,,,,
5/10/1999,134.328125,,,,,,,,,,,,,,
5/11/1999,135.6875,,,,,,,,,,,,,,
5/12/1999,136.75,,,,,,,,,,,,,,
5/13/1999,137.34375,,,,,,,,,,,,,,
5/14/1999,133.78125,,,,,,,,,,,,,,
5/17/1999,134.1875,,,,,,,,,,,,,,
5/18/1999,133.9375,,,,,,,,,,,,,,
5/19/1999,134.90625,,,,,,,,,,,,,,
5/20/1999,134.09375,,,,,,,,,,,,,,
5/21/1999,133.34375,,,,,,,,,,,,,,
5/24/1999,131.125,,,,,,,,,,,,,,
5/25/1999,129,,,,,,,,,,,,,,
5/26/1999,130.4375,,,,,,,,,,,,,,
5/27/1999,128.5625,,,,,,,,,,,,,,
5/28/1999,130.203125,,,,,,,,,,,,,,
6/1/1999,129.75,,,,,,,,,,,,,,
6/2/1999,129.875,,,,,,,,,,,,,,
6/3/1999,130.59375,,,,,,,,,,,,,,
6/4/1999,133.21875,,,,,,,,,,,,,,
6/7/1999,133.5625,,,,,,,,,,,,,,
6/8/1999,132.25,,,,,,,,,,,,,,
6/9/1999,132.125,,,,,,,,,,,,,,
6/10/1999,130.90625,,,,,,,,,,,,,,
6/11/1999,129.8125,,,,,,,,,,,,,,
6/14/1999,129.9375,,,,,,,,,,,,,,
6/15/1999,130.8125,,,,,,,,,,,,,,
6/16/1999,133.3125,,,,,,,,,,,,,,
6/17/1999,134.5625,,,,,,,,,,,,,,
6/18/1999,134.3125,,,,,,,,,,,,,,
6/21/1999,134.625,,,,,,,,,,,,,,
6/22/1999,133.6875,,,,,,,,,,,,,,
6/23/1999,133.03125,,,,,,,,,,,,,,
6/24/1999,132.03125,,,,,,,,,,,,,,
6/25/1999,131.703125,,,,,,,,,,,,,,
6/28/1999,133.3125,,,,,,,,,,,,,,
6/29/1999,134.5625,,,,,,,,,,,,,,
6/30/1999,137,,,,,,,,,,,,,,
7/1/1999,138.03125,,,,,,,,,,,,,,
7/2/1999,139.40625,,,,,,,,,,,,,,
7/6/1999,139.375,,,,,,,,,,,,,,
7/7/1999,139.5625,,,,,,,,,,,,,,
7/8/1999,139.671875,,,,,,,,,,,,,,
7/9/1999,140.5,,,,,,,,,,,,,,
7/12/1999,139.875,,,,,,,,,,,,,,
7/13/1999,139.375,,,,,,,,,,,,,,
7/14/1999,140.15625,,,,,,,,,,,,,,
7/15/1999,141.046875,,,,,,,,,,,,,,
7/16/1999,141.8125,,,,,,,,,,,,,,
7/19/1999,140.875,,,,,,,,,,,,,,
7/20/1999,137.984375,,,,,,,,,,,,,,
7/21/1999,137.828125,,,,,,,,,,,,,,
7/22/1999,136.015625,,,,,,,,,,,,,,
7/23/1999,135.75,,,,,,,,,,,,,,
7/26/1999,134.75,,,,,,,,,,,,,,
7/27/1999,135.875,,,,,,,,,,,,,,
7/28/1999,136.3125,,,,,,,,,,,,,,
7/29/1999,134.40625,,,,,,,,,,,,,,
7/30/1999,132.75,,,,,,,,,,,,,,
8/2/1999,133.0625,,,,,,,,,,,,,,
8/3/1999,132.4375,,,,,,,,,,,,,,
8/4/1999,130.625,,,,,,,,,,,,,,
8/5/1999,131.8125,,,,,,,,,,,,,,
8/6/1999,130.375,,,,,,,,,,,,,,
8/9/1999,130.09375,,,,,,,,,,,,,,
8/10/1999,128.65625,,,,,,,,,,,,,,
8/11/1999,130.21875,,,,,,,,,,,,,,
8/12/1999,130.140625,,,,,,,,,,,,,,
8/13/1999,133.15625,,,,,,,,,,,,,,
8/16/1999,133.75,,,,,,,,,,,,,,
8/17/1999,134.625,,,,,,,,,,,,,,
8/18/1999,133.65625,,,,,,,,,,,,,,
8/19/1999,132.5625,,,,,,,,,,,,,,
8/20/1999,133.90625,,,,,,,,,,,,,,
8/23/1999,136.46875,,,,,,,,,,,,,,
8/24/1999,136.96875,,,,,,,,,,,,,,
8/25/1999,138.375,,,,,,,,,,,,,,
8/26/1999,136.71875,,,,,,,,,,,,,,
8/27/1999,135.0625,,,,,,,,,,,,,,
8/30/1999,132.5625,,,,,,,,,,,,,,
8/31/1999,132.0625,,,,,,,,,,,,,,
9/1/1999,133.6875,,,,,,,,,,,,,,
9/2/1999,132.109375,,,,,,,,,,,,,,
9/3/1999,135.96875,,,,,,,,,,,,,,
9/7/1999,135.46875,,,,,,,,,,,,,,
9/8/1999,134.8125,,,,,,,,,,,,,,
9/9/1999,134.75,,,,,,,,,,,,,,
9/10/1999,135.875,,,,,,,,,,,,,,
9/13/1999,134.953125,,,,,,,,,,,,,,
9/14/1999,134.0625,,,,,,,,,,,,,,
9/15/1999,131.9375,,,,,,,,,,,,,,
9/16/1999,132.453125,,,,,,,,,,,,,,
9/17/1999,133.75,,,,,,,,,,,,,,
9/20/1999,133.5625,,,,,,,,,,,,,,
9/21/1999,130.75,,,,,,,,,,,,,,
9/22/1999,130.609375,,,,,,,,,,,,,,
9/23/1999,127.875,,,,,,,,,,,,,,
9/24/1999,127.75,,,,,,,,,,,,,,
9/27/1999,128.59375,,,,,,,,,,,,,,
9/28/1999,128.34375,,,,,,,,,,,,,,
9/29/1999,126.8125,,,,,,,,,,,,,,
9/30/1999,128.75,,,,,,,,,,,,,,
10/1/1999,128.46875,,,,,,,,,,,,,,
10/4/1999,130.75,,,,,,,,,,,,,,
10/5/1999,130.625,,,,,,,,,,,,,,
10/6/1999,132.625,,,,,,,,,,,,,,
10/7/1999,131.875,,,,,,,,,,,,,,
10/8/1999,133.875,,,,,,,,,,,,,,
10/11/1999,133.65625,,,,,,,,,,,,,,
10/12/1999,131.59375,,,,,,,,,,,,,,
10/13/1999,128.1875,,,,,,,,,,,,,,
10/14/1999,128.15625,,,,,,,,,,,,,,
10/15/1999,124.875,,,,,,,,,,,,,,
10/18/1999,125.78125,,,,,,,,,,,,,,
10/19/1999,127,,,,,,,,,,,,,,
10/20/1999,128.25,,,,,,,,,,,,,,
10/21/1999,129,,,,,,,,,,,,,,
10/22/1999,130.09375,,,,,,,,,,,,,,
10/25/1999,129.4375,,,,,,,,,,,,,,
10/26/1999,127.8125,,,,,,,,,,,,,,
10/27/1999,130.125,,,,,,,,,,,,,,
10/28/1999,134.5625,,,,,,,,,,,,,,
10/29/1999,137,,,,,,,,,,,,,,
11/1/1999,135.5625,,,,,,,,,,,,,,
11/2/1999,134.59375,,,,,,,,,,,,,,
11/3/1999,135.5,,,,,,,,,,,,,,
11/4/1999,136.53125,,,,,,,,,,,,,,
11/5/1999,137.875,,,,,,,,,,,,,,
11/8/1999,138,,,,,,,,,,,,,,
11/9/1999,136.703125,,,,,,,,,,,,,,
11/10/1999,137.71875,,,,,,,,,,,,,,
11/11/1999,138.5,,,,,,,,,,,,,,
11/12/1999,139.75,,,,,,,,,,,,,,
11/15/1999,140.078125,,,,,,,,,,,,,,
11/16/1999,141.25,,,,,,,,,,,,,,
11/17/1999,141.625,,,,,,,,,,,,,,
11/18/1999,142.625,,,,,,,,,,,,,,
11/19/1999,142.5,,,,,,,,,,,,,,
11/22/1999,142.46875,,,,,,,,,,,,,,
11/23/1999,141.21875,,,,,,,,,,,,,,
11/24/1999,141.96875,,,,,,,,,,,,,,
11/26/1999,141.4375,,,,,,,,,,,,,,
11/29/1999,140.9375,,,,,,,,,,,,,,
11/30/1999,139.28125,,,,,,,,,,,,,,
12/1/1999,140.40625,,,,,,,,,,,,,,
12/2/1999,141.25,,,,,,,,,,,,,,
12/3/1999,143.84375,,,,,,,,,,,,,,
12/6/1999,142.78125,,,,,,,,,,,,,,
12/7/1999,141.625,,,,,,,,,,,,,,
12/8/1999,140.71875,,,,,,,,,,,,,,
12/9/1999,141.40625,,,,,,,,,,,,,,
12/10/1999,141.875,,,,,,,,,,,,,,
12/13/1999,142.125,,,,,,,,,,,,,,
12/14/1999,140.75,,,,,,,,,,,,,,
12/15/1999,141.5,,,,,,,,,,,,,,
12/16/1999,142.125,,,,,,,,,,,,,,
12/17/1999,142.6875,,,,,,,,,,,,,,
12/20/1999,141.65625,,,,,,,,,,,,,,
12/21/1999,143.8125,,,,,,,,,,,,,,
12/22/1999,144.1875,,,,,,,,,,,,,,
12/23/1999,146.484375,,,,,,,,,,,,,,
12/27/1999,146.28125,,,,,,,,,,,,,,
12/28/1999,146.1875,,,,,,,,,,,,,,
12/29/1999,146.8125,,,,,,,,,,,,,,
12/30/1999,146.640625,,,,,,,,,,,,,,
12/31/1999,146.875,,,,,,,,,,,,,,
1/3/2000,145.4375,,,,,,,,,,,,,,
1/4/2000,139.75,,,,,,,,,,,,,,
1/5/2000,140,,,,,,,,,,,,,,
1/6/2000,137.75,,,,,,,,,,,,,,
1/7/2000,145.75,,,,,,,,,,,,,,
1/10/2000,146.25,,,,,,,,,,,,,,
1/11/2000,144.5,,,,,,,,,,,,,,
1/12/2000,143.0625,,,,,,,,,,,,,,
1/13/2000,145,,,,,,,,,,,,,,
1/14/2000,146.96875,,,,,,,,,,,,,,
1/18/2000,145.8125,,,,,,,,,,,,,,
1/19/2000,147,,,,,,,,,,,,,,
1/20/2000,144.75,,,,,,,,,,,,,,
1/21/2000,144.4375,,,,,,,,,,,,,,
1/24/2000,140.34375,,,,,,,,,,,,,,
1/25/2000,141.9375,,,,,,,,,,,,,,
1/26/2000,140.8125,,,,,,,,,,,,,,
1/27/2000,140.25,,,,,,,,,,,,,,
1/28/2000,135.875,,,,,,,,,,,,,,
1/31/2000,139.5625,,,,,,,,,,,,,,
2/1/2000,140.9375,,,,,,,,,,,,,,
2/2/2000,141.0625,,,,,,,,,,,,,,
2/3/2000,143.1875,,,,,,,,,,,,,,
2/4/2000,142.59375,,,,,,,,,,,,,,
2/7/2000,142.375,,,,,,,,,,,,,,
2/8/2000,144.3125,,,,,,,,,,,,,,
2/9/2000,141.28125,,,,,,,,,,,,,,
2/10/2000,141.5625,,,,,,,,,,,,,,
2/11/2000,138.6875,,,,,,,,,,,,,,
2/14/2000,139.5,,,,,,,,,,,,,,
2/15/2000,141.078125,,,,,,,,,,,,,,
2/16/2000,139,,,,,,,,,,,,,,
2/17/2000,138.28125,,,,,,,,,,,,,,
2/18/2000,135.3125,,,,,,,,,,,,,,
2/22/2000,134.96875,,,,,,,,,,,,,,
2/23/2000,136.5625,,,,,,,,,,,,,,
2/24/2000,133.8125,,,,,,,,,,,,,,
2/25/2000,133.328125,,,,,,,,,,,,,,
2/28/2000,136.125,,,,,,,,,,,,,,
2/29/2000,137.4375,,,,,,,,,,,,,,
3/1/2000,138.4375,,,,,,,,,,,,,,
3/2/2000,138.53125,,,,,,,,,,,,,,
3/3/2000,141.125,,,,,,,,,,,,,,
3/6/2000,139.75,,,,,,,,,,,,,,
3/7/2000,137.046875,,,,,,,,,,,,,,
3/8/2000,136.875,,,,,,,,,,,,,,
3/9/2000,140.875,,,,,,,,,,,,,,
3/10/2000,140.125,,,,,,,,,,,,,,
3/13/2000,138.59375,,,,,,,,,,,,,,
3/14/2000,136.625,,,,,,,,,,,,,,
3/15/2000,139.8125,,,,,,,,,,,,,,
3/16/2000,146.34375,,,,,,,,,,,,,,
3/17/2000,146.9375,,,,,,,,,,,,,,
3/20/2000,146.1875,,,,,,,,,,,,,,
3/21/2000,149.1875,,,,,,,,,,,,,,
3/22/2000,150.09375,,,,,,,,,,,,,,
3/23/2000,152.65625,,,,,,,,,,,,,,
3/24/2000,153.5625,,,,,,,,,,,,,,
3/27/2000,151.9375,,,,,,,,,,,,,,
3/28/2000,151.0625,,,,,,,,,,,,,,
3/29/2000,151.21875,,,,,,,,,,,,,,
3/30/2000,148.6875,,,,,,,,,,,,,,
3/31/2000,150.375,,,,,,,,,,,,,,
4/3/2000,151.25,,,,,,,,,,,,,,
4/4/2000,150.125,,,,,,,,,,,,,,
4/5/2000,149.1875,,,,,,,,,,,,,,
4/6/2000,150.484375,,,,,,,,,,,,,,
4/7/2000,151.4375,,,,,,,,,,,,,,
4/10/2000,150.84375,,,,,,,,,,,,,,
4/11/2000,150.40625,,,,,,,,,,,,,,
4/12/2000,146.28125,,,,,,,,,,,,,,
4/13/2000,144.25,,,,,,,,,,,,,,
4/14/2000,136,,,,,,,,,,,,,,
4/17/2000,140.75,,,,,,,,,,,,,,
4/18/2000,144.46875,,,,,,,,,,,,,,
4/19/2000,143.125,,,,,,,,,,,,,,
4/20/2000,143.8125,,,,,,,,,,,,,,
4/24/2000,142.25,,,,,,,,,,,,,,
4/25/2000,148.15625,,,,,,,,,,,,,,
4/26/2000,146.484375,,,,,,,,,,,,,,
4/27/2000,146,,,,,,,,,,,,,,
4/28/2000,145.09375,,,,,,,,,,,,,,
5/1/2000,147.0625,,,,,,,,,,,,,,
5/2/2000,144.125,,,,,,,,,,,,,,
5/3/2000,140.75,,,,,,,,,,,,,,
5/4/2000,141.8125,,,,,,,,,,,,,,
5/5/2000,143.53125,,,,,,,,,,,,,,
5/8/2000,142.453125,,,,,,,,,,,,,,
5/9/2000,141.3125,,,,,,,,,,,,,,
5/10/2000,138.125,,,,,,,,,,,,,,
5/11/2000,141.28125,,,,,,,,,,,,,,
5/12/2000,142.8125,,,,,,,,,,,,,,
5/15/2000,145.28125,,,,,,,,,,,,,,
5/16/2000,146.6875,,,,,,,,,,,,,,
5/17/2000,145.15625,,,,,,,,,,,,,,
5/18/2000,143.375,,,,,,,,,,,,,,
5/19/2000,141.125,,,,,,,,,,,,,,
5/22/2000,140.0625,,,,,,,,,,,,,,
5/23/2000,138,,,,,,,,,,,,,,
5/24/2000,140.25,,,,,,,,,,,,,,
5/25/2000,137.84375,,,,,,,,,,,,,,
5/26/2000,138,,,,,,,,,,,,,,
5/30/2000,142.5,,,,,,,,,,,,,,
5/31/2000,142.8125,,,,,,,,,,,,,,
6/1/2000,145.3125,,,,,,,,,,,,,,
6/2/2000,147.84375,,,,,,,,,,,,,,
6/5/2000,147.125,,,,,,,,,,,,,,
6/6/2000,146.46875,,,,,,,,,,,,,,
6/7/2000,147.484375,,,,,,,,,,,,,,
6/8/2000,146.90625,,,,,,,,,,,,,,
6/9/2000,146.59375,,,,,,,,,,,,,,
6/12/2000,144.875,,,,,,,,,,,,,,
6/13/2000,147.59375,,,,,,,,,,,,,,
6/14/2000,147.84375,,,,,,,,,,,,,,
6/15/2000,148.15625,,,,,,,,,,,,,,
6/16/2000,146.59375,,,,,,,,,,,,,,
6/19/2000,148.46875,,,,,,,,,,,,,,
6/20/2000,147.9375,,,,,,,,,,,,,,
6/21/2000,147.875,,,,,,,,,,,,,,
6/22/2000,145.625,,,,,,,,,,,,,,
6/23/2000,144.375,,,,,,,,,,,,,,
6/26/2000,146.234375,,,,,,,,,,,,,,
6/27/2000,145.15625,,,,,,,,,,,,,,
6/28/2000,145.5625,,,,,,,,,,,,,,
6/29/2000,144.1875,,,,,,,,,,,,,,
6/30/2000,145.28125,,,,,,,,,,,,,,
7/3/2000,147.28125,,,,,,,,,,,,,,
7/5/2000,144.625,,,,,,,,,,,,,,
7/6/2000,145.75,,,,,,,,,,,,,,
7/7/2000,148.09375,,,,,,,,,,,,,,
7/10/2000,147.84375,,,,,,,,,,,,,,
7/11/2000,148.15625,,,,,,,,,,,,,,
7/12/2000,149.125,,,,,,,,,,,,,,
7/13/2000,149.78125,,,,,,,,,,,,,,
7/14/2000,151.25,,,,,,,,,,,,,,
7/17/2000,151,,,,,,,,,,,,,,
7/18/2000,149.765625,,,,,,,,,,,,,,
7/19/2000,148.5625,,,,,,,,,,,,,,
7/20/2000,150.625,,,,,,,,,,,,,,
7/21/2000,147.6875,,,,,,,,,,,,,,
7/24/2000,146.84375,,,,,,,,,,,,,,
7/25/2000,147.3125,,,,,,,,,,,,,,
7/26/2000,145.875,,,,,,,,,,,,,,
7/27/2000,145.375,,,,,,,,,,,,,,
7/28/2000,142.09375,,,,,,,,,,,,,,
7/31/2000,143,,,,,,,,,,,,,,
8/1/2000,143.875,,,,,,,,,,,,,,
8/2/2000,144.59375,,,,,,,,,,,,,,
8/3/2000,145.59375,,,,,,,,,,,,,,
8/4/2000,146.375,,,,,,,,,,,,,,
8/7/2000,148.125,,,,,,,,,,,,,,
8/8/2000,148.6875,,,,,,,,,,,,,,
8/9/2000,147.4375,,,,,,,,,,,,,,
8/10/2000,146.71875,,,,,,,,,,,,,,
8/11/2000,147.40625,,,,,,,,,,,,,,
8/14/2000,149.28125,,,,,,,,,,,,,,
8/15/2000,149.15625,,,,,,,,,,,,,,
8/16/2000,148.625,,,,,,,,,,,,,,
8/17/2000,150.1875,,,,,,,,,,,,,,
8/18/2000,149.6875,,,,,,,,,,,,,,
8/21/2000,150.5,,,,,,,,,,,,,,
8/22/2000,150.25,,,,,,,,,,,,,,
8/23/2000,150.84375,,,,,,,,,,,,,,
8/24/2000,151.3125,,,,,,,,,,,,,,
8/25/2000,151.25,,,,,,,,,,,,,,
8/28/2000,151.765625,,,,,,,,,,,,,,
8/29/2000,151.796875,,,,,,,,,,,,,,
8/30/2000,150.34375,,,,,,,,,,,,,,
8/31/2000,152.34375,,,,,,,,,,,,,,
9/1/2000,152.5,,,,,,,,,,,,,,
9/5/2000,151.28125,,,,,,,,,,,,,,
9/6/2000,149.5625,,,,,,,,,,,,,,
9/7/2000,150.84375,,,,,,,,,,,,,,
9/8/2000,149.8125,,,,,,,,,,,,,,
9/11/2000,149.59375,,,,,,,,,,,,,,
9/12/2000,148.5,,,,,,,,,,,,,,
9/13/2000,148.890625,,,,,,,,,,,,,,
9/14/2000,149.640625,,,,,,,,,,,,,,
9/15/2000,146,,,,,,,,,,,,,,
9/18/2000,144.65625,,,,,,,,,,,,,,
9/19/2000,145.96875,,,,,,,,,,,,,,
9/20/2000,144.890625,,,,,,,,,,,,,,
9/21/2000,142.6875,,,,,,,,,,,,,,
9/22/2000,145.28125,,,,,,,,,,,,,,
9/25/2000,144.25,,,,,,,,,,,,,,
9/26/2000,142.40625,,,,,,,,,,,,,,
9/27/2000,143.15625,,,,,,,,,,,,,,
9/28/2000,145,,,,,,,,,,,,,,
9/29/2000,143.625,,,,,,,,,,,,,,
10/2/2000,143.84375,,,,,,,,,,,,,,
10/3/2000,142.5,,,,,,,,,,,,,,
10/4/2000,143.6875,,,,,,,,,,,,,,
10/5/2000,144.1875,,,,,,,,,,,,,,
10/6/2000,141.0625,,,,,,,,,,,,,,
10/9/2000,140,,,,,,,,,,,,,,
10/10/2000,137.6875,,,,,,,,,,,,,,
10/11/2000,136.53125,,,,,,,,,,,,,,
10/12/2000,133.125,,,,,,,,,,,,,,
10/13/2000,137.5625,,,,,,,,,,,,,,
10/16/2000,138.1875,,,,,,,,,,,,,,
10/17/2000,134.75,,,,,,,,,,,,,,
10/18/2000,134.25,,,,,,,,,,,,,,
10/19/2000,139.3125,,,,,,,,,,,,,,
10/20/2000,139.90625,,,,,,,,,,,,,,
10/23/2000,140.53125,,,,,,,,,,,,,,
10/24/2000,139.59375,,,,,,,,,,,,,,
10/25/2000,136.3125,,,,,,,,,,,,,,
10/26/2000,136.6875,,,,,,,,,,,,,,
10/27/2000,139.28125,,,,,,,,,,,,,,
10/30/2000,140.53125,,,,,,,,,,,,,,
10/31/2000,142.953125,,,,,,,,,,,,,,
11/1/2000,142.46875,,,,,,,,,,,,,,
11/2/2000,142.703125,,,,,,,,,,,,,,
11/3/2000,142.78125,,,,,,,,,,,,,,
11/6/2000,143.78125,,,,,,,,,,,,,,
11/7/2000,143.75,,,,,,,,,,,,,,
11/8/2000,140.5625,,,,,,,,,,,,,,
11/9/2000,140.03125,,,,,,,,,,,,,,
11/10/2000,136.625,,,,,,,,,,,,,,
11/13/2000,135.5625,,,,,,,,,,,,,,
11/14/2000,139.125,,,,,,,,,,,,,,
11/15/2000,139.5625,,,,,,,,,,,,,,
11/16/2000,137.375,,,,,,,,,,,,,,
11/17/2000,136.640625,,,,,,,,,,,,,,
11/20/2000,134.6875,,,,,,,,,,,,,,
11/21/2000,135.375,,,,,,,,,,,,,,
11/22/2000,132.140625,,,,,,,,,,,,,,
11/24/2000,134.84375,,,,,,,,,,,,,,
11/27/2000,136.03125,,,,,,,,,,,,,,
11/28/2000,133.6875,,,,,,,,,,,,,,
11/29/2000,133.4375,,,,,,,,,,,,,,
11/30/2000,132.28125,,,,,,,,,,,,,,
12/1/2000,132.21875,,,,,,,,,,,,,,
12/4/2000,133.34375,,,,,,,,,,,,,,
12/5/2000,137.71875,,,,,,,,,,,,,,
12/6/2000,135.515625,,,,,,,,,,,,,,
12/7/2000,133.65625,,,,,,,,,,,,,,
12/8/2000,133.96875,,,,,,,,,,,,,,
12/11/2000,138.625,,,,,,,,,,,,,,
12/12/2000,138.03125,,,,,,,,,,,,,,
12/13/2000,136.140625,,,,,,,,,,,,,,
12/14/2000,134.40625,,,,,,,,,,,,,,
12/15/2000,130.96875,,,,,,,,,,,,,,
12/18/2000,132.71875,,,,,,,,,,,,,,
12/19/2000,130.015625,,,,,,,,,,,,,,
12/20/2000,126.25,,,,,,,,,,,,,,
12/21/2000,127.125,,,,,,,,,,,,,,
12/22/2000,130.9375,,,,,,,,,,,,,,
12/26/2000,132.34375,,,,,,,,,,,,,,
12/27/2000,133.3125,,,,,,,,,,,,,,
12/28/2000,133.71875,,,,,,,,,,,,,,
12/29/2000,131.1875,,,,,,,,,,,,,,
1/2/2001,128.8125,,,,,,,,,,,,,,
1/3/2001,135,,,,,,,,,,,,,,
1/4/2001,133.546875,,,,,,,,,,,,,,
1/5/2001,129.1875,,,,,,,,,,,,,,
1/8/2001,130.1875,,,,,,,,,,,,,,
1/9/2001,129.84375,,,,,,,,,,,,,,
1/10/2001,132.125,,,,,,,,,,,,,,
1/11/2001,132.25,,,,,,,,,,,,,,
1/12/2001,132,,,,,,,,,,,,,,
1/16/2001,132.84375,,,,,,,,,,,,,,
1/17/2001,133.453125,,,,,,,,,,,,,,
1/18/2001,134.78125,,,,,,,,,,,,,,
1/19/2001,134.015625,,,,,,,,,,,,,,
1/22/2001,134.90625,,,,,,,,,,,,,,
1/23/2001,135.96875,,,,,,,,,,,,,,
1/24/2001,136.375,,,,,,,,,,,,,,
1/25/2001,136.03125,,,,,,,,,,,,,,
1/26/2001,135.875,,,,,,,,,,,,,,
1/29/2001,136.600006,,,,,,,,,,,,,,
1/30/2001,137.800003,,,,,,,,,,,,,,
1/31/2001,137.020004,,,,,,,,,,,,,,
2/1/2001,137.929993,,,,,,,,,,,,,,
2/2/2001,134.800003,,,,,,,,,,,,,,
2/5/2001,135.789993,,,,,,,,,,,,,,
2/6/2001,135.389999,,,,,,,,,,,,,,
2/7/2001,134.690002,,,,,,,,,,,,,,
2/8/2001,133.119995,,,,,,,,,,,,,,
2/9/2001,131.839996,,,,,,,,,,,,,,
2/12/2001,133.350006,,,,,,,,,,,,,,
2/13/2001,132.259995,,,,,,,,,,,,,,
2/14/2001,132.059998,,,,,,,,,,,,,,
2/15/2001,133.339996,,,,,,,,,,,,,,
2/16/2001,130.399994,,,,,,,,,,,,,,
2/20/2001,128.389999,,,,,,,,,,,,,,
2/21/2001,125.620003,,,,,,,,,,,,,,
2/22/2001,125.809998,,,,,,,,,,,,,,
2/23/2001,124.959999,,,,,,,,,,,,,,
2/26/2001,127.620003,,,,,,,,,,,,,,
2/27/2001,126.440002,,,,,,,,,,,,,,
2/28/2001,123.949997,,,,,,,,,,,,,,
3/1/2001,124.599998,,,,,,,,,,,,,,
3/2/2001,123.610001,,,,,,,,,,,,,,
3/5/2001,124.739998,,,,,,,,,,,,,,
3/6/2001,126.080002,,,,,,,,,,,,,,
3/7/2001,126.980003,,,,,,,,,,,,,,
3/8/2001,127.120003,,,,,,,,,,,,,,
3/9/2001,123.360001,,,,,,,,,,,,,,
3/12/2001,118.080002,,,,,,,,,,,,,,
3/13/2001,120.019997,,,,,,,,,,,,,,
3/14/2001,117.650002,,,,,,,,,,,,,,
3/15/2001,117.68,,,,,,,,,,,,,,
3/16/2001,115.010002,,,,,,,,,,,,,,
3/19/2001,117.349998,,,,,,,,,,,,,,
3/20/2001,114.199997,,,,,,,,,,,,,,
3/21/2001,112.260002,,,,,,,,,,,,,,
3/22/2001,111.120003,,,,,,,,,,,,,,
3/23/2001,114.480003,,,,,,,,,,,,,,
3/26/2001,115.940002,,,,,,,,,,,,,,
3/27/2001,118.309998,,,,,,,,,,,,,,
3/28/2001,115.040001,,,,,,,,,,,,,,
3/29/2001,115.480003,,,,,,,,,,,,,,
3/30/2001,116.690002,,,,,,,,,,,,,,
4/2/2001,114.199997,,,,,,,,,,,,,,
4/3/2001,110.389999,,,,,,,,,,,,,,
4/4/2001,110.849998,,,,,,,,,,,,,,
4/5/2001,115.050003,,,,,,,,,,,,,,
4/6/2001,113.300003,,,,,,,,,,,,,,
4/9/2001,114.559998,,,,,,,,,,,,,,
4/10/2001,116.650002,,,,,,,,,,,,,,
4/11/2001,116.730003,,,,,,,,,,,,,,
4/12/2001,118.849998,,,,,,,,,,,,,,
4/16/2001,117.599998,,,,,,,,,,,,,,
4/17/2001,119.260002,,,,,,,,,,,,,,
4/18/2001,124,,,,,,,,,,,,,,
4/19/2001,125.650002,,,,,,,,,,,,,,
4/20/2001,124.5,,,,,,,,,,,,,,
4/23/2001,122.239998,,,,,,,,,,,,,,
4/24/2001,121.580002,,,,,,,,,,,,,,
4/25/2001,123.169998,,,,,,,,,,,,,,
4/26/2001,123.720001,,,,,,,,,,,,,,
